direction,entry_time,exit_time,entry_price,exit_price,quantity,gross_pnl,commission,slippage,net_pnl,exit_reason,balance_after_trade,exchange,symbol,cumulative_pnl
long,2026-07-17 06:00:00,2026-07-17 17:11:00,62839.1,64095.882,0.015848244025449317,19.91778782279223,1.0058482850510082,0.40233931402040335,18.50960022372082,take_profit,9977.403511619843,bybit,btc,-22.596488380157098
short,2026-07-17 17:45:00,2026-07-18 20:20:00,64036.4,64676.764,0.01558083138905348,-9.977403511619865,1.0027290529177944,0.4010916211671177,-11.381224185704777,stop_loss,9966.022287434138,bybit,btc,-33.97771256586202
short,2026-07-01 14:15:00,2026-07-01 21:26:00,59971.7,60571.416999999994,0.016674531487351534,-9.999999999999948,1.005,0.40199999999999997,-11.406999999999949,stop_loss,9988.593,bybit,btc,-11.406999999999243
short,2026-07-01 22:00:00,2026-07-02 00:43:00,60812.8,59596.544,0.016425148981793307,19.97718600000002,0.988870707,0.39554828280000004,18.59276701020002,take_profit,10007.1857670102,bybit,btc,7.185767010199925
long,2026-07-02 00:45:00,2026-07-02 03:49:00,59623.6,60816.072,0.016783934158638863,20.014371534020427,1.0107257624680304,0.40429030498721213,18.599355466565182,take_profit,10025.785122476766,bybit,btc,25.785122476765537
short,2026-07-02 04:00:00,2026-07-02 13:12:00,61065.0,61675.65,0.016418218492551814,-10.025785122476789,1.007591404808915,0.40303656192356596,-11.43641308920927,stop_loss,10014.348709387556,bybit,btc,14.348709387555573
short,2026-07-02 13:15:00,2026-07-03 15:06:00,61684.5,62301.345,0.016234789467998535,-10.014348709387574,1.0064420452934495,0.4025768181173798,-11.423367572798403,stop_loss,10002.925341814756,bybit,btc,2.9253418147563934
short,2026-07-03 20:45:00,2026-07-04 17:51:00,62705.0,63332.05,0.015952356816545343,-10.002925341814803,1.005293996852383,0.4021175987409533,-11.41033693740814,stop_loss,9991.515004877348,bybit,btc,-8.484995122651526
short,2026-07-04 18:15:00,2026-07-05 03:00:00,63321.3,62711.8,0.015779074347616596,9.617345814872316,0.9943428275802986,0.3977371310321195,8.225265856259897,reversal,9999.740270733608,bybit,btc,-0.2597292663922417
long,2026-07-05 03:00:00,2026-07-05 22:15:00,62696.7,63210.5,0.015949388517631086,8.194795820358898,1.0040714249835403,0.4016285699934161,6.789095825381942,reversal,10006.529366558989,bybit,btc,6.5293665589888406
short,2026-07-05 22:15:00,2026-07-05 22:30:00,63222.1,63854.320999999996,0.015827581441551275,-10.006529366558953,1.0056562013391783,0.4022624805356714,-11.414448048433803,stop_loss,9995.114918510555,bybit,btc,-4.885081489444929
short,2026-07-05 22:30:00,2026-07-06 10:00:00,63714.0,62718.1,0.01568747044371811,15.623151814898888,0.9916999159436062,0.3966799663774425,14.23477193257784,reversal,10009.349690443132,bybit,btc,9.349690443132204
long,2026-07-06 10:00:00,2026-07-06 12:03:00,62660.9,62034.291,0.015973836460126064,-10.009349690443196,0.9959302941990917,0.39837211767963676,-11.403652102321924,stop_loss,9997.94603834081,bybit,btc,-2.0539616591904633
long,2026-07-06 12:30:00,2026-07-06 13:27:00,62076.4,61455.636,0.016105872825004044,-9.997946038340856,0.9947956308149106,0.39791825232596423,-11.390659921481731,stop_loss,9986.555378419327,bybit,btc,-13.444621580672901
long,2026-07-06 13:30:00,2026-07-06 15:41:00,61450.1,62679.102,0.01625148759468142,19.97311075683866,1.0086420932203521,0.40345683728814086,18.56101182633017,take_profit,10005.116390245657,bybit,btc,5.116390245657385
short,2026-07-06 16:15:00,2026-07-06 21:09:00,63748.1,64385.581,0.01569476798562727,-10.005116390245654,1.0055141972196886,0.4022056788878754,-11.412836266353219,stop_loss,9993.703553979305,bybit,btc,-6.29644602069493
long,2026-07-07 03:15:00,2026-07-07 12:30:00,63331.3,63665.9,0.01578003854962602,5.280000898704844,1.002010355847283,0.4008041423389132,3.8771864005186476,reversal,9997.580740379824,bybit,btc,-2.4192596201755805
short,2026-07-07 12:30:00,2026-07-08 02:30:00,63712.9,62885.5,0.01569161149528561,12.983239351199336,0.9932664543623828,0.39730658174495315,11.592666315092,reversal,10009.173406694916,bybit,btc,9.173406694915684
long,2026-07-08 02:30:00,2026-07-08 08:21:00,62887.2,62258.327999999994,0.01591607418790297,-10.009173406694964,0.9959127539661441,0.39836510158645766,-11.403451262247566,stop_loss,9997.769955432668,bybit,btc,-2.230044567331788
long,2026-07-08 08:45:00,2026-07-09 07:15:00,62043.4,62916.9,0.01611415550313598,14.075714831989277,1.0068148529592615,0.4027259411837046,12.66617403784631,reversal,10010.436129470514,bybit,btc,10.43612947051406
short,2026-07-09 07:15:00,2026-07-10 01:48:00,62948.4,63577.884000000005,0.01590260614959318,-10.010436129470579,1.0060488310117868,0.40241953240471473,-11.41890449288708,stop_loss,9999.017224977628,bybit,btc,-0.9827750223721523
short,2026-07-10 02:15:00,2026-07-10 12:13:00,63874.8,64513.548,0.01565408772313593,-9.999017224977623,1.0049012311102519,0.4019604924441007,-11.405878948531974,stop_loss,9987.611346029096,bybit,btc,-12.38865397090376
short,2026-07-11 14:45:00,2026-07-11 23:30:00,64429.5,63943.0,0.015501612376363463,7.541534421100825,0.9949903673923592,0.39799614695694374,6.1485479067515225,reversal,9993.759893935849,bybit,btc,-6.240106064151405
long,2026-07-11 23:30:00,2026-07-13 02:02:00,63932.5,63293.175,0.01563173643129214,-9.993759893935803,0.994379109446617,0.3977516437786468,-11.385890647161066,stop_loss,9982.374003288687,bybit,btc,-17.625996711312837
long,2026-07-13 03:30:00,2026-07-13 13:20:00,63065.1,62434.449,0.015828681795935766,-9.982374003288655,0.9932462133272244,0.39729848533088974,-11.37291870194677,stop_loss,9971.00108458674,bybit,btc,-28.998915413259965
long,2026-07-13 13:30:00,2026-07-13 17:59:00,62525.4,61900.146,0.015947120825435326,-9.971001084586753,0.9921146079163806,0.39684584316655225,-11.359961535669687,stop_loss,9959.641123051071,bybit,btc,-40.35887694892881
long,2026-07-13 18:15:00,2026-07-14 12:30:00,61925.9,63164.418000000005,0.016083159264622834,19.919282246102203,1.0059237534281582,0.4023695013712633,18.510988991302778,take_profit,9978.152112042373,bybit,btc,-21.84788795762688
short,2026-07-14 13:00:00,2026-07-14 15:31:00,63967.0,64606.67,0.015598905860900736,-9.978152112042347,1.0028042872602585,0.4011217149041034,-11.38207811420671,stop_loss,9966.770033928166,bybit,btc,-33.2299660718345
short,2026-07-14 15:45:00,2026-07-15 13:08:00,64786.7,65434.566999999995,0.015383975467076061,-9.96677003392814,1.0016603884097808,0.40066415536391226,-11.369094577701834,stop_loss,9955.400939350464,bybit,btc,-44.59906064953611
short,2026-07-15 13:30:00,2026-07-16 08:00:00,65314.7,64249.6,0.015242205719922873,16.23447331228983,0.9874228572789016,0.3949691429115606,14.852081312099367,reversal,9970.253020662563,bybit,btc,-29.746979337436642
long,2026-07-16 08:00:00,2026-07-17 01:47:00,64231.3,63588.987,0.015522421343897077,-9.970253020662593,0.9920401755559252,0.3968160702223701,-11.359109266440887,stop_loss,9958.893911396122,bybit,btc,-41.10608860387765
long,2026-07-17 06:00:00,2026-07-17 17:11:00,62839.1,64095.882,0.015848244025449317,19.91778782279223,1.0058482850510082,0.40233931402040335,18.50960022372082,take_profit,9977.403511619843,bybit,btc,-22.596488380157098
short,2026-07-17 17:45:00,2026-07-18 20:20:00,64036.4,64676.764,0.01558083138905348,-9.977403511619865,1.0027290529177944,0.4010916211671177,-11.381224185704777,stop_loss,9966.022287434138,bybit,btc,-33.97771256586202
short,2026-07-01 14:15:00,2026-07-01 21:26:00,59971.7,60571.416999999994,0.016674531487351534,-9.999999999999948,1.005,0.40199999999999997,-11.406999999999949,stop_loss,9988.593,bybit,btc,-11.406999999999243
short,2026-07-01 22:00:00,2026-07-02 00:43:00,60812.8,59596.544,0.016425148981793307,19.97718600000002,0.988870707,0.39554828280000004,18.59276701020002,take_profit,10007.1857670102,bybit,btc,7.185767010199925
long,2026-07-02 00:45:00,2026-07-02 03:49:00,59623.6,60816.072,0.016783934158638863,20.014371534020427,1.0107257624680304,0.40429030498721213,18.599355466565182,take_profit,10025.785122476766,bybit,btc,25.785122476765537
short,2026-07-02 04:00:00,2026-07-02 13:12:00,61065.0,61675.65,0.016418218492551814,-10.025785122476789,1.007591404808915,0.40303656192356596,-11.43641308920927,stop_loss,10014.348709387556,bybit,btc,14.348709387555573
short,2026-07-02 13:15:00,2026-07-03 15:06:00,61684.5,62301.345,0.016234789467998535,-10.014348709387574,1.0064420452934495,0.4025768181173798,-11.423367572798403,stop_loss,10002.925341814756,bybit,btc,2.9253418147563934
short,2026-07-03 20:45:00,2026-07-04 17:51:00,62705.0,63332.05,0.015952356816545343,-10.002925341814803,1.005293996852383,0.4021175987409533,-11.41033693740814,stop_loss,9991.515004877348,bybit,btc,-8.484995122651526
short,2026-07-04 18:15:00,2026-07-05 03:00:00,63321.3,62711.8,0.015779074347616596,9.617345814872316,0.9943428275802986,0.3977371310321195,8.225265856259897,reversal,9999.740270733608,bybit,btc,-0.2597292663922417
long,2026-07-05 03:00:00,2026-07-05 22:15:00,62696.7,63210.5,0.015949388517631086,8.194795820358898,1.0040714249835403,0.4016285699934161,6.789095825381942,reversal,10006.529366558989,bybit,btc,6.5293665589888406
short,2026-07-05 22:15:00,2026-07-05 22:30:00,63222.1,63854.320999999996,0.015827581441551275,-10.006529366558953,1.0056562013391783,0.4022624805356714,-11.414448048433803,stop_loss,9995.114918510555,bybit,btc,-4.885081489444929
short,2026-07-05 22:30:00,2026-07-06 10:00:00,63714.0,62718.1,0.01568747044371811,15.623151814898888,0.9916999159436062,0.3966799663774425,14.23477193257784,reversal,10009.349690443132,bybit,btc,9.349690443132204
long,2026-07-06 10:00:00,2026-07-06 12:03:00,62660.9,62034.291,0.015973836460126064,-10.009349690443196,0.9959302941990917,0.39837211767963676,-11.403652102321924,stop_loss,9997.94603834081,bybit,btc,-2.0539616591904633
long,2026-07-06 12:30:00,2026-07-06 13:27:00,62076.4,61455.636,0.016105872825004044,-9.997946038340856,0.9947956308149106,0.39791825232596423,-11.390659921481731,stop_loss,9986.555378419327,bybit,btc,-13.444621580672901
long,2026-07-06 13:30:00,2026-07-06 15:41:00,61450.1,62679.102,0.01625148759468142,19.97311075683866,1.0086420932203521,0.40345683728814086,18.56101182633017,take_profit,10005.116390245657,bybit,btc,5.116390245657385
short,2026-07-06 16:15:00,2026-07-06 21:09:00,63748.1,64385.581,0.01569476798562727,-10.005116390245654,1.0055141972196886,0.4022056788878754,-11.412836266353219,stop_loss,9993.703553979305,bybit,btc,-6.29644602069493
long,2026-07-07 03:15:00,2026-07-07 12:30:00,63331.3,63665.9,0.01578003854962602,5.280000898704844,1.002010355847283,0.4008041423389132,3.8771864005186476,reversal,9997.580740379824,bybit,btc,-2.4192596201755805
short,2026-07-07 12:30:00,2026-07-08 02:30:00,63712.9,62885.5,0.01569161149528561,12.983239351199336,0.9932664543623828,0.39730658174495315,11.592666315092,reversal,10009.173406694916,bybit,btc,9.173406694915684
long,2026-07-08 02:30:00,2026-07-08 08:21:00,62887.2,62258.327999999994,0.01591607418790297,-10.009173406694964,0.9959127539661441,0.39836510158645766,-11.403451262247566,stop_loss,9997.769955432668,bybit,btc,-2.230044567331788
long,2026-07-08 08:45:00,2026-07-09 07:15:00,62043.4,62916.9,0.01611415550313598,14.075714831989277,1.0068148529592615,0.4027259411837046,12.66617403784631,reversal,10010.436129470514,bybit,btc,10.43612947051406
short,2026-07-09 07:15:00,2026-07-10 01:48:00,62948.4,63577.884000000005,0.01590260614959318,-10.010436129470579,1.0060488310117868,0.40241953240471473,-11.41890449288708,stop_loss,9999.017224977628,bybit,btc,-0.9827750223721523
short,2026-07-10 02:15:00,2026-07-10 12:13:00,63874.8,64513.548,0.01565408772313593,-9.999017224977623,1.0049012311102519,0.4019604924441007,-11.405878948531974,stop_loss,9987.611346029096,bybit,btc,-12.38865397090376
short,2026-07-11 14:45:00,2026-07-11 23:30:00,64429.5,63943.0,0.015501612376363463,7.541534421100825,0.9949903673923592,0.39799614695694374,6.1485479067515225,reversal,9993.759893935849,bybit,btc,-6.240106064151405
long,2026-07-11 23:30:00,2026-07-13 02:02:00,63932.5,63293.175,0.01563173643129214,-9.993759893935803,0.994379109446617,0.3977516437786468,-11.385890647161066,stop_loss,9982.374003288687,bybit,btc,-17.625996711312837
long,2026-07-13 03:30:00,2026-07-13 13:20:00,63065.1,62434.449,0.015828681795935766,-9.982374003288655,0.9932462133272244,0.39729848533088974,-11.37291870194677,stop_loss,9971.00108458674,bybit,btc,-28.998915413259965
long,2026-07-13 13:30:00,2026-07-13 17:59:00,62525.4,61900.146,0.015947120825435326,-9.971001084586753,0.9921146079163806,0.39684584316655225,-11.359961535669687,stop_loss,9959.641123051071,bybit,btc,-40.35887694892881
long,2026-07-13 18:15:00,2026-07-14 12:30:00,61925.9,63164.418000000005,0.016083159264622834,19.919282246102203,1.0059237534281582,0.4023695013712633,18.510988991302778,take_profit,9978.152112042373,bybit,btc,-21.84788795762688
short,2026-07-14 13:00:00,2026-07-14 15:31:00,63967.0,64606.67,0.015598905860900736,-9.978152112042347,1.0028042872602585,0.4011217149041034,-11.38207811420671,stop_loss,9966.770033928166,bybit,btc,-33.2299660718345
short,2026-07-14 15:45:00,2026-07-15 13:08:00,64786.7,65434.566999999995,0.015383975467076061,-9.96677003392814,1.0016603884097808,0.40066415536391226,-11.369094577701834,stop_loss,9955.400939350464,bybit,btc,-44.59906064953611
short,2026-07-15 13:30:00,2026-07-16 08:00:00,65314.7,64249.6,0.015242205719922873,16.23447331228983,0.9874228572789016,0.3949691429115606,14.852081312099367,reversal,9970.253020662563,bybit,btc,-29.746979337436642
long,2026-07-16 08:00:00,2026-07-17 01:47:00,64231.3,63588.987,0.015522421343897077,-9.970253020662593,0.9920401755559252,0.3968160702223701,-11.359109266440887,stop_loss,9958.893911396122,bybit,btc,-41.10608860387765
long,2026-07-17 06:00:00,2026-07-17 17:11:00,62839.1,64095.882,0.015848244025449317,19.91778782279223,1.0058482850510082,0.40233931402040335,18.50960022372082,take_profit,9977.403511619843,bybit,btc,-22.596488380157098
short,2026-07-17 17:45:00,2026-07-18 20:20:00,64036.4,64676.764,0.01558083138905348,-9.977403511619865,1.0027290529177944,0.4010916211671177,-11.381224185704777,stop_loss,9966.022287434138,bybit,btc,-33.97771256586202
